Date,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,MWNUS,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2013-01-01,0.0747413577103,4037,1.95359898672,3.48832756679,2979636.61694,118194,1602831,24.2914404987,55912.003,13.561,143980866.275,77841,26713,28620,10594956,243,13424,10617275,1526842.03422,23.37476946,316.985248647,385760.190995
2012-12-31,0.0895051331747,4025,1.67790522379,2.32001647907,2979636.61694,182154,2475471,24.8839146572,57431.34,13.59,144233048.25,77232,29019,34228,10566336,261,12793,10613175,1167821.54935,26.99566664,366.871109638,245873.589133
2012-12-30,0.11380226016,4010,1.25151126374,3.54767842268,2979636.61694,113736,1543400,23.6989663402,54754.8693,13.56998,143963578.57,76563,35482,43751,10532108,354,16611,10608975,763956.550472,35.09140165,476.189618562,91013.4353746
2012-12-29,0.128318494825,3992,1.17724724827,2.06564496673,2979636.61694,163629,2236812,19.8478843099,46204.6,13.67,144970008.25,75685,30563,39248,10488357,258,13470,10604975,1082114.46267,30.58246185,418.062253489,461475.753364
2012-12-28,0.118862986565,3975,1.27495593299,2.54638682815,2979636.61694,174286,2378989,26.0688629742,60578.2562,13.6499,144711121.088,74807,31561,47514,10449109,249,13908,10601625,1042278.61438,38.51894572,525.779757183,295265.031557
2012-12-27,0.118251687992,3955,1.26830863424,2.60310029827,2979636.61694,155968,2100887,23.8470848798,54688.2,13.47,142744620.75,73919,27812,43119,10401595,174,11889,10597225,824369.121518,35.43010858,477.243562573,261103.300518
2012-12-26,0.116250952085,3936,1.36050945999,2.97000608283,3370181.79928,122188,1637189,24.1247010158,48624.6081,13.3989,141937227.48,73096,24110,35740,10358476,203,10482,10593200,507380.125899,29.20703966,391.3422037,150826.746645
2012-12-25,0.0990614852285,3920,1.51092888244,2.78356850348,3370181.79928,111224,1495965,20.606515451,41641.2,13.45,142430120,72414,25045,27560,10322736,273,10601,10589600,719758.57569,21.56338759,290.027563085,205264.915534
2012-12-24,0.133485411096,3908,1.16195180463,2.05303268381,3370181.79928,156111,2099686,21.2766460348,43107.25,13.45,142388761.25,71688,29026,37099,10295176,292,12446,10586525,1001040.02216,30.76535974,413.794088503,217806.809791
2012-12-23,0.117789296136,3892,1.19701250484,3.42450658233,3370181.79928,101679,1371188,23.1195051401,46956.40654,13.48547,142721448.924,70669,32573,39228,10258077,269,13381,10583350,924770.426991,32.40114679,436.944693002,302820.620277
2012-12-22,0.143384046025,3876,0.95081783473,2.35969313225,3370181.79928,154215,2095778,24.1247010158,49453.93722,13.58998,143780629.402,69660,43693,52012,10218849,267,17745,10579900,1513456.93752,39.98089285,543.339534214,255538.450503
2012-12-21,0.148620242915,3856,1.02713734074,1.44957707955,3370181.79928,211096,2880933,20.2714501591,41761.35,13.6475,144340054.25,68657,32608,40658,10166837,248,14440,10576300,1599689.19816,35.57252966,485.476098535,392136.452155
2012-12-20,0.136362702758,3839,1.03660365871,1.65075381964,3370181.79928,165379,2269000,18.0935257618,37455.6,13.72,145065333,67838,30200,36133,10126179,224,13466,10573275,940555.608963,30.62284069,420.145374267,576443.671468
2012-12-19,0.143786957214,3825,0.987922025461,1.5280823895,3370181.79928,236506,3168938,23.9571683698,48423.986,13.399,141635134.425,66978,36002,49016,10090046,292,15423,10570575,1257458.53115,39.25169662,525.933483011,358371.292039
2012-12-18,0.16048748531,3805,0.916561772913,1.28753287883,3370181.79928,247528,3316623,21.1091133888,42702.613,13.399,141587233,65840,38406,46590,10041030,284,17697,10567000,2370518.37158,37.08634431,496.91992741,382479.855314
2012-12-17,0.134220024896,3785,1.05198971294,1.57817809091,3370181.79928,201625,2721533,21.1091133888,42950.636,13.498,142590847.3,64693,32044,40828,9994440,361,14162,10563850,1899292.23134,32.24930878,435.301169912,1052793.85128
2012-12-16,0.128005301434,3769,1.16676639383,2.73841700392,3370181.79928,105974,1448181,19.2662542834,39657.22296,13.66548,144317034.636,63254,28933,33989,9953612,336,12799,10560700,1672238.06766,27.40011287,374.435694423,271442.248372
2012-12-15,0.122361167003,3755,1.22251587425,1.62133129759,3370181.79928,183553,2527927,19.7688522213,40986.0672,13.7722,145404477.465,62038,27511,33526,9919623,334,12963,10557825,1776620.59204,26.426188,363.946746374,623933.435799
2012-12-14,0.169958353043,3741,0.883830521052,1.10021089981,3370181.79928,239227,3325538,17.4233951781,36587.93208,13.90119,146725322.801,60270,33491,41397,9886097,342,15409,10554875,3494315.45596,32.88696018,457.167881985,593435.396683
2012-12-13,0.131669654566,3724,1.17981175807,1.09367225507,3370181.79928,314720,4343095,22.7844398482,47499.22138,13.79989,145620234.25,58142,33996,40260,9844700,369,16338,10552275,3435404.33608,42.77546793,590.296752133,481292.800872
2012-12-12,0.121338119803,3707,1.25579659929,1.34556369735,3370181.79928,241683,3296555,21.6117113266,44357.24748,13.63999,143886549.511,55906,30888,35322,9804440,324,15571,10548875,3267489.01193,27.61405036,376.65537077,371502.935643
2012-12-11,0.110442562761,3692,1.37184346743,1.33112135232,3370181.79928,274581,3745276,24.2922336617,49854.16345,13.63999,143842560.543,53179,28917,36341,9769118,295,13765,10545650,1564854.13272,30.6428106,417.967630156,371502.935643
2012-12-10,0.122765091104,3676,1.26152986432,1.74411597832,3438908.96016,205376,2782848,24.2747710131,48536.1,13.55,142844438.75,50056,26865,38474,9732777,284,11427,10542025,1504578.16106,32.60099193,441.743440652,332645.708986
2012-12-09,0.108509577238,3659,1.34896217796,2.77912371821,3438908.96016,117807,1593928,22.2233819134,44297.22,13.53,142585566.75,49364,29112,32838,9694303,398,10771,10538475,874186.477068,24.43926299,330.663228255,365629.40444
2012-12-08,0.100331921048,3645,1.44614998274,2.02802061736,3438908.96016,167651,2271673,23.0781273716,46070,13.55,142752298.75,49068,29214,31857,9661465,296,12347,10535225,1004848.06116,25.06019442,339.565634391,229543.826137
2012-12-07,0.11419482385,3632,1.29990573783,1.44784869354,3438908.96016,215837,2952657,21.1976873635,42750,13.68,144075708,48720,29236,32887,9629608,273,13173,10531850,2560250.21038,25.9703386,355.274232048,641634.975539
2012-12-06,0.121416065243,3618,1.3268947824,1.64681232226,3438908.96016,218968,2997416,24.4457201047,49361.8128,13.6888,144125953,48336,29988,37201,9596721,250,13587,10528750,3060984.55784,31.05820845,425.14960383,421549.667703
2012-12-05,0.128915524483,3601,1.23134193393,1.28803737037,3438908.96016,234931,3171569,20.513890997,40851,13.5,142089862.5,47988,32849,33176,9559520,270,15540,10525175,2965970.43203,26.6733515,360.09024525,767885.293689
2012-12-04,0.111261144415,3586,1.29390136364,1.28339542243,3438908.96016,218093,2827962,18.9753491722,36293.93325,12.96675,136438412.681,47612,26758,28050,9526344,252,12593,10522175,2186081.69751,24.16998401,313.406140162,453902.331796
2012-12-03,0.0681325340271,3574,2.13212432186,1.91817523925,3438908.96016,196437,2490623,25.6423637462,47774.50968,12.67901,133375577.794,47184,23333,22407,9498294,235,10120,10519400,1922115.72154,18.85263816,239.032787757,318586.58009
2012-12-02,0.0621236144312,3564,2.33798102651,3.20832774795,3438908.96016,118130,1497889,25.8133128378,48057.2,12.68,133338442,46813,21186,20555,9475887,265,9133,10515650,631736.581536,15.02822634,190.557909991,172804.675035
2012-12-01,0.099768948555,3555,1.35515257993,3.0417044499,3438908.96016,132459,1680606,27.3518546626,51119.06562,12.68778,133372357.388,46429,29164,37722,9455332,260,11156,10511875,606808.390524,29.99228087,380.535461377,209191.991172
2012-11-30,0.0958303776822,3540,1.44772767338,1.80774380333,3438908.96016,179561,2271445,22.0524328217,41061.9,12.65,132924618.75,46109,27705,28363,9417610,276,12121,10507875,871782.266188,21.88004872,276.782616308,331048.971461
2012-11-29,0.106617390026,3528,1.34055941101,2.21073042015,3438908.96016,187947,2367943,28.2066001208,52348.845,12.599,132348085.35,45698,32816,39050,9389247,252,13420,10504650,1387531.54469,30.9318334,389.710169007,327242.549663
2012-11-28,0.0942283494938,3511,2.70727360368,3.54645311547,3438908.96016,224703,2787922,28.8903964874,98872.33928,12.40712,130281273.738,45223,33542,36521,9350197,149,13339,10500525,1892894.25749,44.72614721,554.922675572,389726.803117
2012-11-27,0.0880578128915,3496,3.25852726937,3.18469208665,3438908.96016,241122,3021259,25.9842619295,96217.79321,12.52999,131472173.074,44808,31418,29528,9313676,136,14655,10492600,1282833.44242,79.95789105,1001.87157528,560148.264965
2012-11-26,0.101148053535,3483,2.89919607871,4.50684800084,3438908.96016,176997,2239282,27.180905571,100921.0155,12.6515,132650977.5,44421,28774,34810,9284148,235,12105,10485000,1074930.32993,27.27039836,345.011444852,279963.662925
2012-11-25,0.106954527239,3467,2.56081674851,6.40331127365,3368767.14053,110521,1392564,23.6121875254,89170.2,12.6,132010830,44089,27411,34821,9249338,219,11687,10477050,895674.011068,27.71888794,349.257988044,311167.173914
2012-11-24,0.0807445137589,3452,3.45574128698,4.76719274985,3368767.14053,170373,2114463,27.1288963058,100800.5176,12.4108,129941076,43761,27215,29169,9214517,236,13245,10470000,1143992.61165,22.73202401,282.122603583,273890.923938
2012-11-23,0.102129357437,3439,2.87158979734,5.62021647237,3368767.14053,129408,1608539,24.2820368169,90403.39,12.43,130041417,43500,26731,31482,9185348,216,12915,10461900,1267259.82026,23.99715144,298.284592399,296374.42633
2012-11-22,0.100330501998,3425,2.74939843916,3.87775838377,3368767.14053,190136,2334865,24.6169614627,90540.44,12.28,128383102,43199,32823,32931,9153866,194,16262,10454650,1217516.93653,23.86825165,293.102130262,632633.311348
2012-11-21,0.120156368652,3411,2.20908929567,4.27730368158,3368767.14053,180768,2130171,25.7891977228,91113.888,11.784,123110983.2,42831,34618,41245,9120935,218,13398,10447300,1068059.97075,32.87941782,387.451059591,238923.452636
2012-11-20,0.10223400068,3393,2.51482974362,4.22838042682,3368767.14053,188677,2233941,26.6265093372,94459.52,11.84,123604864,42435,34632,37561,9079690,246,15204,10439600,1593483.9564,28.15159803,333.314920675,339193.419221
2012-11-19,0.120000893508,3377,2.07305109386,2.36285812515,3368767.14053,261421,3084759,20.5978657137,72888.47646,11.79998,123093261.367,42017,34545,35160,9042129,180,13291,10431650,1448137.12831,27.02349917,318.876749736,251963.013766
2012-11-18,0.0903879261617,3363,2.84697682839,4.28065214224,3368767.14053,186303,2204342,26.6265093372,94360.2,11.832,123354516,41639,32677,33144,9006969,217,12069,10425500,2130380.05574,25.4443562,301.057622558,185891.6868
2012-11-17,0.117571377585,3349,2.43657106177,2.9416089419,3368767.14053,240583,2838875,23.6121875254,83508.6,11.8,122927090,41301,45125,34273,8973825,224,13070,10417550,3247990.84339,27.92768269,329.546655742,273967.36353
2012-11-16,0.116241989406,3333,2.24125945395,2.00658564145,3368767.14053,352938,4164666,23.6121875254,83567.6,11.8,122843900,40958,33886,37286,8939552,267,14493,10410500,3104026.86936,32.35921036,381.838682248,800300.483125
2012-11-15,0.115420138135,3317,2.01090284291,3.4556717324,3368767.14053,197617,2196317,22.774875911,75897.506,11.114,115623943.3,40615,34437,37743,8902266,236,14067,10403450,2726951.54247,29.56062276,328.536761355,309778.412311
2012-11-14,0.0861424538824,3302,2.73101878786,5.21462697969,3368767.14053,138495,1530370,24.114574494,79803.1,11.05,114882982.5,40324,27765,29221,8864523,285,10839,10396650,1253459.5521,22.71522209,251.003204095,153309.856518
2012-11-13,0.0798915905111,3290,3.05452767602,5.27202017563,3368767.14053,129324,1439249,22.774875911,75877.522,11.129,115624189.05,40018,23713,24841,8835302,208,8793,10389450,496141.068042,18.42871936,205.093217757,183274.895345
2012-11-12,0.0764152378055,3280,3.2054291741,5.00749708895,3368767.14053,141148,1578039,23.6121875254,79020.24,11.18,116078027,39759,26835,24652,8810461,243,9925,10382650,545937.838737,18.20735207,203.558196143,446622.788449
2012-11-11,0.0736003283298,3270,3.05054631659,9.34840581203,3304356.39299,70782,774286,21.6823790367,72383.363,10.939,113498688.4,39516,21483,23728,8785809,264,8038,10375600,375713.675327,17.92127199,196.040794299,122909.430541
2012-11-10,0.0769275546074,3261,3.30520995638,6.89178050182,3304356.39299,116385,1275462,26.2816715597,87902.05879,10.95899,113633767.31,39270,24961,26595,8762081,277,9649,10369000,481900.27843,21.42115168,234.75418705,155136.110301
2012-11-09,0.0834165770432,3249,2.99724032624,3.851740597,3304356.39299,188746,2089416,23.817764851,80478.9,11.07,114696270,39033,28883,26851,8735486,202,11892,10361000,995659.284708,20.56769981,227.684436897,201205.421012
2012-11-08,0.0938817601145,3237,2.57803725311,3.67131540508,3304356.39299,221365,2456684,26.6101924542,90192.6333,11.0979,114904882.125,38724,30564,34985,8708635,182,12054,10353750,1465964.21098,27.51470818,305.355479911,292598.657225
2012-11-07,0.104507385545,3222,2.36021313952,3.76847755471,3304356.39299,209076,2345008,25.7888902179,88371.10037,11.21603,116037120.77,38461,34011,37442,8673650,174,12076,10345650,2038626.86612,29.35341825,329.228819695,371817.893804
2012-11-06,0.0925081196953,3206,2.64768435582,3.39121886964,3304356.39299,201167,2190698,22.3394208257,74291.37534,10.88997,112578331.866,38182,28560,28059,8636208,179,10983,10337800,1785267.50605,22.98457161,250.301295296,255683.318325
2012-11-05,0.0981711967319,3194,2.59789764611,4.23810480618,3304356.39299,181095,1973937,25.1318484289,83657.5,10.9,112607900,37913,27968,32202,8608149,166,10585,10331000,2691305.94103,25.83596115,281.611976535,290173.562191
2012-11-04,0.063220000267,3179,3.77367530407,7.7855926736,3304356.39299,102985,1099881,26.2816715597,85632.24,10.68,110253378,37670,22368,22692,8575947,185,9755,10323350,1878369.61318,18.07275203,193.01699168,124956.25925
2012-11-03,0.0774364137983,3169,3.00858751187,4.67399303574,3304356.39299,153402,1626210,23.4892439565,76008.9549,10.60097,109352715.89,37402,26548,25264,8553255,215,10952,10315350,1583479.70535,20.58374693,218.207683693,173907.599918
2012-11-02,0.0827120550748,3158,2.96576759219,3.09164194483,3304356.39299,235312,2637844,23.817764851,81552.67725,11.20999,115554818.918,37221,26334,27498,8527991,238,10731,10308200,959473.781017,25.18210027,282.291092206,579616.606348
2012-11-01,0.0859826829698,3147,3.00029020347,2.46878071952,3304356.39299,274305,3093891,22.1751603785,76381.388,11.279,116184415.05,36986,23811,25458,8500493,206,10842,10300950,2890562.39345,22.03532797,248.536464174,362027.444785
2012-10-31,0.0896882393377,3136,2.71586672261,2.6782853231,3304356.39299,260353,2900334,22.8322021675,77679.22,11.14,114677388,36707,26412,28602,8475035,210,11056,10294200,6152986.35862,23.11370123,257.486631702,388650.382908
2012-10-30,0.0891758515531,3124,2.70905613097,2.45551088176,3304356.39299,304336,3302044,24.4748066399,81082.05,10.85,111616662.5,36435,26964,29930,8446433,141,10291,10287250,1502588.04426,23.28136658,252.602827393,262587.573783
2012-10-29,0.0618363754659,3111,4.52722785207,5.09618725514,3072321.73202,155312,1700668,24.1306987867,86669.25,10.95,112563810,36152,21429,19144,8416503,176,9161,10279800,1050571.59171,15.0975509,165.318182355,475257.612809
2012-10-28,0.050395034474,3102,5.16551521777,5.66410118473,3072321.73202,149397,1585103,25.8106841452,89781.82,10.61,108984859,35907,21318,17381,8397359,189,9694,10271900,1123144.91627,12.84233689,136.257194403,171520.107488
2012-10-27,0.0451865624846,3094,5.52415895414,3.69581241547,3072321.73202,241165,2613945,27.1852176204,96606.49179,10.83883,111243789.763,35650,22726,17488,8379978,188,10196,10263450,1634453.61282,13.76313528,149.176283567,760130.114936
2012-10-26,0.0649951674183,3086,3.9721220976,3.39513103217,3072321.73202,237576,2637060,24.5888766117,89531.63208,11.09988,113824274.454,35384,29737,22540,8362490,205,14132,10254550,929136.850598,16.80943206,186.582678734,1097740.37495
2012-10-25,0.0955385470736,3076,2.88024532461,2.15260944166,3072321.73202,321377,3763329,21.0761799529,81009.78,11.71,119986515,35121,27911,28126,8339950,200,13525,10246500,1546384.98012,18.26830049,213.921798738,767514.056473
2012-10-24,0.0981279642154,3063,2.75429099142,2.44413618674,3072321.73202,320031,3782770,23.8252469033,92456.04,11.82,121032072,34857,33269,33568,8311824,121,13163,10239600,2318810.48735,22.20707536,262.487630755,554812.750581
2012-10-23,0.130785566177,3048,2.05628817151,2.51469323648,3072321.73202,273353,3280241,20.9234540112,82488,12,122781600,34567,33577,40115,8278256,102,11068,10231800,2554099.32131,24.37162899,292.45954788,554136.574263
2012-10-22,0.0913813315242,3031,2.75744466575,3.96045417105,3072321.73202,210153,2481903,25.3525063202,98294.63,11.81,120756659.5,34211,29410,35647,8238141,98,11321,10224950,2035350.58251,23.10204087,272.835102675,363254.837564
2012-10-21,0.107964032813,3016,2.34957190627,4.56927280978,3072321.73202,173376,2045224,24.1306987867,93451.873,11.7965,120520711.725,33923,31535,39774,8202494,140,10212,10216650,2417572.50187,22.27543359,262.772152344,119816.020632
2012-10-20,0.0937584241231,2999,2.96153651574,2.48793508122,3072321.73202,277982,3294081,21.0761799529,81954.6,11.85,120973687.5,33651,31187,27673,8162720,203,13230,10208750,2628427.09982,16.59501444,196.650921114,279328.467555
2012-10-19,0.086645966056,2987,3.34882644889,3.78304077976,3072321.73202,210598,2520224,24.2834247283,95341.089,11.967,122085538.95,33375,32236,28470,8135047,215,15934,10201850,3198174.88027,17.28631948,206.865385217,303574.501237
2012-10-18,0.0862437155939,2974,3.26762537423,3.45127518044,3072321.73202,225076,2691907,23.6725209616,92905.12464,11.95998,121918840.122,33083,34489,28432,8106577,292,15835,10193900,3397667.67875,18.16174438,217.21409955,265629.139993
2012-10-17,0.110314632984,2961,2.60330872033,3.20567056617,3072321.73202,221982,2661560,21.534357778,85320.84,11.99,122131938.5,32750,33554,32774,8078145,214,14024,10186150,3128474.95149,66.89339529,802.051809527,509839.909836
2012-10-16,0.100925809459,2946,2.73200304805,3.34966150689,3054627.52695,227635,2729343,23.0806464134,91423.75,11.99,122047409,32425,31951,33464,8045371,251,11214,10179100,2153088.56596,25.96467158,311.316412244,273315.255713
2012-10-15,0.0862382718712,2931,3.18841596497,4.4886173515,3054627.52695,175310,2108981,23.8398782033,94664.07,12.03,122363145,32152,32370,29690,8011907,200,12844,10171500,932927.169677,19.19003194,230.856084238,381814.938062
2012-10-14,0.0858614271966,2918,3.07594232979,5.0974374259,3054627.52695,135676,1628112,20.9547974016,82992,12,121963800,31837,30494,26981,7982217,179,11302,10163650,2175251.88673,16.36760937,196.41131244,158414.651127
2012-10-13,0.111143197099,2907,2.38455357047,5.08678058467,3054627.52695,143981,1747498,22.1695682655,88891.388,12.137,123272474.75,31537,33228,37278,7955236,183,12101,10156750,2263100.71458,24.55671427,298.044841095,174942.482024
2012-10-12,0.0715490303292,2891,3.79963636364,3.54442323861,3054627.52695,213519,2594250,22.9288000554,91951.2,12.15,123315817.5,31268,32832,24200,7917958,232,12965,10149450,2408018.72738,18.97829142,230.586240753,247404.648891
2012-10-11,0.0943734265756,2881,2.80628137362,3.26865485061,3054627.52695,211861,2582584,20.9547974016,84415.75,12.19,123629761,30926,32004,30081,7893758,220,13414,10141900,1036064.96544,25.1547753,306.636710907,281366.82658
2012-10-10,0.0919886595451,2868,2.81459618664,3.68669735292,3054627.52695,202675,2462497,22.6251073394,90784.8,12.15,123140250,30585,37830,32255,7863677,189,13797,10135000,1037860.32241,22.58048511,274.352894087,335935.723571
2012-10-09,0.109427616514,2855,2.50212795588,3.5504515938,3054627.52695,204875,2530211,22.0177219075,89833.9,12.35,125075242.5,30263,37794,35903,7831422,195,13691,10127550,1455360.2019,24.92948098,307.879090103,641399.259021
2012-10-08,0.101500143488,2840,2.62248657666,3.77652102201,3054627.52695,220547,2664207,25.2064954251,100614.32,12.08,122253224,29928,37625,38366,7795519,255,12409,10120300,1904907.84009,29.1855467,352.561404136,1197548.75805
2012-10-07,0.10853464586,2824,2.76362904723,5.39822101278,3054627.52695,127320,1621659,20.8029510436,87540.7137,12.7369,128795532.8,29609,30653,31676,7757153,160,10787,10112000,1712849.00402,23.24799372,296.107371212,801645.479648
2012-10-06,0.10718288556,2810,2.57659774466,5.23546921817,3054627.52695,136053,1755079,21.5621828335,91886.62877,12.89999,130356333.949,29356,34398,35662,7725477,217,12842,10105150,2108275.87285,23.63559135,304.898892059,239066.39415
2012-10-05,0.106258399346,2795,2.57731204045,2.76732623563,3054627.52695,246700,3204636,20.6511046856,88682.73,12.99,131173669.5,29106,34539,34409,7689815,216,13434,10098050,2283634.90539,27.33750416,355.114179038,518737.52783
2012-10-04,0.103953048364,2781,3.02835310997,2.68688816526,3054627.52695,254160,3326931,20.3474119697,89390.9271,13.0899,132093453.375,28812,35434,29518,7655406,247,13985,10091250,1201539.47649,129.0727315,1689.54914806,420087.957022
2012-10-03,0.109374419503,2768,2.77477109523,2.71028015635,3054627.52695,255435,3295084,20.9547974016,89306.0077,12.8999,130089686.545,28480,35365,32185,7625888,231,17520,10084550,1393561.62954,23.89542547,308.24859902,439467.30062
2012-10-02,0.0933129156337,2753,3.0797743755,2.50904450803,2864140.50781,272016,3503565,19.3632987785,87906,12.88,129800132,28121,35169,28543,7593703,231,16185,10077650,2197482.52559,25.53766212,328.925088106,600613.753164
2012-10-01,0.0777384010521,2741,3.88802314834,3.94086665064,2864140.50781,188157,2348382,21.0718251413,92546.615,12.481,125694278.85,27727,29541,23803,7565160,251,11524,10070850,1327585.71741,15.05241324,187.869169648,235193.565784
2012-09-30,0.0642538007937,2730,4.49130321525,4.35398707243,2864140.50781,174828,2180981,21.6413339289,94959.62388,12.47499,125541438.116,27400,25781,21143,7541357,253,10929,10063450,1701101.39341,12.37119439,154.330526303,106842.118101
2012-09-29,0.0692695265725,2721,3.97935779469,3.78032441431,2864140.50781,222573,2779943,23.9193690793,105090.86,12.49,125597566.5,27123,29803,26409,7520214,220,15930,10055850,1426952.87889,14.87112626,185.740366987,258006.809953
2012-09-28,0.0791642956617,2710,3.43668834036,3.58756853853,2864140.50781,230156,2864060,23.3498602917,102750.108,12.444,125030467.8,26842,35047,29898,7493805,233,15794,10047450,2301007.67378,57.9866703,721.586125213,323116.947437
2012-09-27,0.0896936963488,2698,2.95756839107,3.04307279848,2864140.50781,235519,2934561,20.3599391568,89300.82,12.46,125089055,26538,32067,30194,7463907,209,14752,10039250,1377324.52792,17.75388518,221.213409343,274687.25421
2012-09-26,0.0910110673704,2686,2.76055447532,3.15800949977,2864140.50781,226978,2787295,20.3599391568,88023.04,12.28,123194188,26265,37569,31886,7433713,160,17172,10032100,1747872.3271,18.39848429,225.933387081,270621.574509
2012-09-25,0.064660705976,2673,3.84078296656,3.05407960971,2864140.50781,244493,2989923,21.2142023382,91314.61503,12.22909,122596015.795,25986,31768,23775,7401827,139,14273,10024950,2934062.34056,17.18850981,210.199833432,311960.865388
2012-09-24,0.0862540526268,2664,3.07757069472,3.16521208037,2864140.50781,247282,3041292,22.2108427165,96263.33376,12.29888,123204030.4,25702,26499,31279,7378052,157,10979,10017500,8220431.72802,27.32303762,336.042760924,305509.055478
2012-09-23,0.0706156404226,2651,3.78723407729,5.91616978882,2864140.50781,126180,1548842,21.2142023382,91632.1285,12.2749,122868066.53,25464,22048,24195,7346773,182,9671,10009700,10006137.697,15.21996842,186.823590359,446867.44084
2012-09-22,0.0665690067203,2641,4.49528366252,3.53190103829,2864140.50781,243920,3035165,24.4888778669,107199.0295,12.4433,124460997.425,25257,22976,23847,7322578,211,9799,10002250,33955701.4677,15.707411,195.452027296,215428.568342
2012-09-21,0.0802487683442,2630,3.4319228157,1.55533974326,2864140.50781,525866,6610139,23.2074830948,102810.11179,12.57001,125620280.436,25063,29455,29957,7298731,222,11290,9993650,8815674.08397,29.49860957,370.797817281,544746.58064
2012-09-20,0.0909969498511,2617,2.76424786992,2.90012330425,2864140.50781,254127,3224024,20.9294479444,93500.6842,12.68666,126682643.43,24866,41220,33825,7268774,159,19585,9985500,19151623.134,20.6905111,262.493479552,382997.57666
2012-09-19,0.0945030892646,2604,2.81574519755,3.14725720912,2694047.95296,227881,2873579,19.1508245695,90438.92,12.61,125824471.5,24596,32351,32119,7234949,200,14795,9978150,26708894.6651,22.47986657,283.471117448,583585.795057
2012-09-18,0.0765741028472,2591,3.23128445055,3.05395130675,2694047.95296,274038,3313125,22.3649489728,101181.21,12.09,120549390,24310,31239,31313,7202830,162,15454,9971000,12215553.7012,19.83549726,239.811161873,380144.873742
2012-09-17,0.0618660775098,2579,4.14732624002,3.90293822046,2694047.95296,225830,2701490,23.570245624,105437.475,11.9625,119178200.625,24071,26956,25423,7171517,138,10967,9962650,13502363.6227,14.49014511,173.338360878,268742.536562
2012-09-16,0.0789406840007,2569,3.29395122665,5.46862683645,2694047.95296,137402,1647449,20.0882775205,90092.86,11.99,119346661.5,23842,24913,27351,7146094,183,12149,9953850,11469649.9516,14.37584654,172.366400015,377179.016987
2012-09-15,0.0881509380741,2558,2.78680402109,3.09117078137,2694047.95296,231822,2735262,19.1508245695,84551.634,11.799,117356983.65,23630,26871,30340,7118743,230,12227,9946350,9750031.70612,16.00925068,188.893148773,251851.828784
2012-09-14,0.0931059931531,2546,2.71501024299,3.8530881446,2694047.95296,210766,2476501,21.6953397221,95421.75,11.75,116785600,23432,30426,35146,7088403,224,13751,9939200,18210399.1218,21.40527069,251.511930607,472220.133219
2012-09-13,0.080097981157,2531,2.97038352629,2.79272147798,2694047.95296,260320,2967383,19.4186682698,82870.73,11.399,113204608.9,23227,27663,27899,7053257,187,11905,9931100,24861234.9247,20.11991821,229.346947676,332370.471486
2012-09-12,0.090303948585,2520,2.64694335657,2.71589929462,2694047.95296,260429,2963400,18.8829808693,80482.9597,11.3789,112922496.765,23015,29944,30406,7025358,144,14146,9923850,7673581.17512,23.00668134,261.7907263,909612.286282
2012-09-11,0.0952632276318,2508,2.34726959749,2.63042996616,2694047.95296,301434,3374251,21.1596523216,88757.30529,11.19401,111008758.368,22766,36043,37813,6994952,182,17028,9916800,23357681.8413,29.23196182,327.222872933,419908.004156
2012-09-10,0.090096824699,2493,2.50691605054,1.72347831152,2694047.95296,419036,4662617,19.2847464197,80359.194,11.127,110256330.3,22570,28826,32055,6957139,212,13071,9908900,12681255.0395,22.3581976,248.779664695,407288.704718
2012-09-09,0.0779362659828,2481,2.84166410427,2.23902175984,2694047.95296,342560,3817108,20.4900430709,85465.8896,11.14288,110333454.896,22353,33631,30076,6925084,216,16682,9901700,4639990.61781,20.56845317,229.191805459,182659.274108
2012-09-08,0.0965663705553,2470,2.29133065572,3.95668758442,2694047.95296,177497,1989741,18.7490590191,78727.83,11.21,110912300.5,22176,30088,34359,6895008,192,14589,9894050,11470487.2225,23.92353501,268.182827462,339342.782875
2012-09-07,0.0782584035119,2457,2.99588077717,4.47754132285,2694047.95296,192472,2173006,23.0345582235,97297.22,11.29,111624794.5,21987,31911,32477,6860649,215,14184,9887050,20505513.352,18.75177954,211.707591007,526861.52831
2012-09-06,0.0956146076161,2444,2.35636528111,3.21130415745,2694047.95296,290474,3244593,24.9094641254,104193.76,11.17,110342286.5,21778,38202,44218,6828172,239,18987,9878450,16235603.5081,28.46114685,317.911010315,958222.082559
2012-09-05,0.0943456066979,2427,2.30536514222,4.23444237101,2440642.60692,213133,2254710,21.8385003707,95474.392,10.57888,104404553.552,21526,33850,41414,6783954,222,18105,9869150,8813231.51711,25.18379882,266.416385661,282718.707795
2012-09-04,0.122029006481,2411,1.84395132648,2.70832170451,2440642.60692,237416,2515047,15.5296002636,68115.562,10.5934,104452513.01,21335,31358,36940,6742540,196,13895,9860150,6181981.31788,30.59917481,324.149298432,356674.559583
2012-09-03,0.0929219616784,2396,2.31037841523,5.22936517905,2440642.60692,172793,1814331,21.8385003707,94878,10.5,103464375,21134,29237,41066,6705600,245,11042,9853750,4085171.78498,36.95385361,388.015462905,273077.817642
